TRANSACTION VALUE,TRANSACTION DATE,CUSTOMER_ID
18.83,2015-12-31,07519792084
46.61,2015-11-08,27583913382
186.39,2015-11-19,27583913382
234.25,2015-12-14,27583913382
163.15,2015-12-25,27583913382
246.18,2015-12-27,27583913382
179.62,2015-10-11,77632118909
67.33,2015-08-29,67590823319
396.65,2015-08-28,27570743653
46.93,2015-09-04,27570743653
155.18,2015-10-28,27570743653
91.65,2015-12-18,87559897538
319.18,2015-12-18,87559897538
320.57,2015-12-30,87559897538
167.03,2015-12-31,87559897538
187.42,2015-07-10,37584825590
309.72,2015-08-31,37584825590
24.11,2015-12-17,37584825590
94.12,2015-01-24,57592830308
148.22,2015-03-31,77578733766
226.55,2015-09-22,77578733766
11.32,2015-10-21,77578733766
162.37,2015-09-09,77635145091
445.91,2015-12-26,77635145091
38.12,2015-12-29,77635145091
112.61,2015-01-09,97669107740
134.41,2015-08-02,97669107740
67.95,2015-08-22,97669107740
179.99,2015-10-03,97669107740
261.72,2015-12-23,97669107740
318.05,2015-12-27,67592858147
423.22,2015-12-28,67592858147
316.66,2015-04-02,87657062993
391.03,2015-01-03,97523815680
97.25,2015-11-02,07546815953
249.51,2015-02-09,67643111689
403.45,2015-07-16,67643111689
336.20,2015-08-20,67643111689
230.16,2015-01-18,77519820660
173.30,2015-02-23,37566802257
239.52,2015-07-06,37566802257
10.14,2015-01-18,97622092786
175.14,2015-11-06,97622092786
340.17,2015-09-10,67677140131
137.66,2015-03-01,47582905777
168.92,2015-06-22,17517808527
221.70,2015-06-19,47651042968
157.52,2015-10-01,47651042968
133.78,2015-11-02,47651042968
44.07,2015-11-09,47651042968
189.93,2015-09-30,97690049165
85.09,2015-11-05,97690049165
471.17,2015-12-31,97690049165
438.18,2015-12-31,97690049165
250.80,2015-12-31,97690049165
115.69,2015-12-31,97690049165
171.88,2015-12-31,97690049165
246.91,2015-02-13,87625079344
54.43,2015-08-27,87625079344
136.60,2015-11-26,87625079344
127.64,2015-12-17,87625079344
43.47,2015-11-12,17507798189
176.82,2015-11-21,17507798189
170.07,2015-06-04,37547856093
17.61,2015-07-16,37547856093
176.53,2015-11-11,37547856093
273.61,2015-11-25,37547856093
11.91,2015-12-07,37547856093
310.87,2015-01-07,27683061984
170.62,2015-12-01,87550893158
80.42,2015-12-18,87550893158
169.37,2015-07-13,57554878766
466.52,2015-07-28,97581964937
155.93,2015-11-11,97581964937
310.47,2015-07-04,57666049304
146.11,2015-08-22,57666049304
166.87,2015-08-30,57666049304
310.32,2015-11-26,57666049304
104.25,2015-05-25,47514739761
443.10,2015-11-05,47514739761
97.92,2015-12-11,47514739761
190.88,2015-12-28,47514739761
32.46,2015-12-30,47514739761
234.54,2015-12-30,47514739761
272.04,2015-12-31,47514739761
332.37,2015-12-31,47514739761
38.60,2015-03-23,77587835210
61.78,2015-10-01,87585951664
178.94,2015-11-16,87585951664
167.44,2015-12-29,87585951664
146.65,2015-12-30,87585951664
177.43,2015-12-08,37554899426
66.85,2015-12-11,37554899426
161.16,2015-12-22,37554899426
246.73,2015-03-23,97580853148
101.31,2015-07-06,97580853148
177.01,2015-03-10,57595890261
203.46,2015-07-19,57595890261
362.21,2015-08-01,57595890261
184.89,2015-04-15,47694086777
372.58,2015-05-29,47694086777
52.30,2015-11-15,47694086777
428.35,2015-12-05,47694086777
236.42,2015-12-16,47694086777
141.78,2015-05-15,07633059031
33.82,2015-07-10,07633059031
148.46,2015-08-31,07633059031
97.06,2015-12-16,07633059031
213.56,2015-04-20,07549927258
260.54,2015-02-15,17508804174
177.70,2015-02-21,17508804174
297.11,2015-09-09,17508804174
283.73,2015-11-05,27632086141
419.75,2015-11-24,27632086141
68.28,2015-03-20,17623034633
85.81,2015-04-26,17623034633
23.84,2015-04-27,17623034633
54.78,2015-04-29,17623034633
337.33,2015-03-05,87521785809
349.04,2015-04-01,87521785809
340.08,2015-07-24,97695023559
266.60,2015-10-24,37575928291
44.55,2015-03-13,17697137786
273.09,2015-08-12,97552850356
77.96,2015-06-22,77577890542
193.96,2015-11-07,77577890542
105.38,2015-02-03,57594868635
416.83,2015-09-29,57594868635
142.88,2015-10-26,57594868635
61.34,2015-05-08,07500784851
233.24,2015-12-26,07500784851
55.65,2015-08-01,37640122107
21.09,2015-12-13,37640122107
175.40,2015-12-24,37640122107
507.70,2015-12-30,37640122107
324.33,2015-12-31,37640122107
10.09,2015-06-10,47695112298
332.51,2015-08-29,67558991733
218.68,2015-01-02,27527840420
414.99,2015-01-30,27527840420
386.09,2015-04-01,27527840420
217.82,2015-02-26,87605008583
296.60,2015-02-06,07549777620
397.21,2015-09-23,27538863728
66.62,2015-12-17,27538863728
269.28,2015-06-20,67690024781
163.08,2015-11-26,67690024781
282.34,2015-12-22,67690024781
144.39,2015-09-29,37598910968
458.33,2015-11-19,37598910968
15.61,2015-09-19,07552912559
226.71,2015-02-22,97547771167
82.61,2015-05-08,97547771167
111.09,2015-09-11,97547771167
274.38,2015-11-21,97547771167
244.03,2015-04-29,77528882978
235.14,2015-12-30,17562773851
360.19,2015-12-31,17562773851
131.83,2015-12-31,17562773851
201.06,2015-02-17,17561998875
108.51,2015-01-21,17612038698
123.82,2015-11-22,67689146020
219.19,2015-12-01,67689146020
141.47,2015-10-09,77603094134
10.74,2015-06-19,27539935754
284.96,2015-12-12,27539935754
17.39,2015-12-24,27539935754
111.25,2015-12-27,27539935754
116.47,2015-06-01,87510904552
117.54,2015-09-11,27518737839
135.53,2015-10-08,27518737839
95.79,2015-03-21,97524823177
280.54,2015-04-19,47572807375
272.01,2015-12-30,37563942883
225.08,2015-09-25,17617074962
70.97,2015-12-06,77556776825
184.65,2015-01-28,97694061621
190.77,2015-08-30,97694061621
233.81,2015-12-06,87574977755
57.47,2015-07-04,37573861180
164.05,2015-12-21,37573861180
191.03,2015-12-22,37573861180
380.20,2015-12-30,37573861180
158.00,2015-08-05,87503740908
111.59,2015-08-07,87503740908
6.69,2015-08-02,67547937473
142.70,2015-02-05,97620035824
250.92,2015-09-15,87594876321
206.94,2015-09-13,07693117842
74.16,2015-10-07,07693117842
145.49,2015-11-24,07693117842
21.78,2015-12-18,07693117842
109.69,2015-12-29,07693117842
228.72,2015-03-04,07538779117
133.01,2015-05-10,77674084055
425.04,2015-10-10,77674084055
396.24,2015-10-16,77674084055
108.04,2015-03-01,47511799707
20.44,2015-08-18,47511799707
324.33,2015-11-20,47511799707
117.45,2015-10-03,77535792896
45.10,2015-06-23,87589764247
214.47,2015-06-28,87589764247
62.40,2015-04-02,97605122823
112.47,2015-04-05,97605122823
192.15,2015-11-05,97605122823
125.44,2015-11-07,97605122823
168.69,2015-09-05,27674101468
329.83,2015-12-06,27674101468
439.79,2015-09-01,97669107836
263.74,2015-10-04,97669107836
399.08,2015-02-17,97567916559
313.69,2015-03-10,97567916559
297.88,2015-06-16,67502831039
78.70,2015-07-12,47586800983
211.86,2015-12-13,47586800983
244.62,2015-06-01,47577794774
168.17,2015-12-09,17551827290
333.99,2015-12-27,17551827290
540.75,2015-04-21,37570855669
213.49,2015-11-27,67530995717
78.95,2015-12-02,67530995717
239.39,2015-12-02,67530995717
193.49,2015-12-30,67530995717
93.98,2015-11-20,67521787698
68.10,2015-12-01,67521787698
29.36,2015-12-11,67521787698
100.68,2015-09-03,67636041973
144.05,2015-08-27,47583845452
31.87,2015-11-22,47583845452
199.55,2015-11-22,47583845452
135.63,2015-12-04,47583845452
427.51,2015-12-18,47583845452
244.16,2015-02-05,87534868937
217.91,2015-09-24,87534868937
130.48,2015-12-11,87534868937
203.95,2015-12-12,87534868937
91.95,2015-09-11,07580898308
43.18,2015-11-13,07580898308
134.77,2015-12-30,07580898308
418.22,2015-12-31,07580898308
233.80,2015-12-31,07580898308
488.87,2015-12-31,07580898308
330.39,2015-05-07,67597748184
96.43,2015-10-15,67597748184
319.35,2015-02-26,37562841617
267.26,2015-11-08,67594891943
483.37,2015-07-13,67665080044
47.72,2015-09-23,67665080044
5.46,2015-07-17,17688117110
80.49,2015-10-31,17688117110
377.13,2015-12-31,17688117110
18.06,2015-02-18,37591769037
207.71,2015-12-27,37591769037
119.86,2015-06-24,57658043238
333.26,2015-06-27,57658043238
205.21,2015-03-18,57504786773
237.40,2015-04-26,57504786773
170.85,2015-01-11,17574930487
328.37,2015-04-21,27572877399
15.26,2015-07-14,87583758931
50.64,2015-11-22,87583758931
38.02,2015-07-29,37570962087
149.15,2015-02-14,67592772993
395.66,2015-06-17,97593869001
376.31,2015-03-06,57531877445
223.76,2015-02-28,47579964310
256.30,2015-09-02,07618063574
14.11,2015-12-21,07618063574
13.59,2015-02-02,97565926019
354.99,2015-07-26,97565926019
304.25,2015-08-28,97565926019
80.46,2015-12-12,97565926019
70.89,2015-03-14,87526987305
302.12,2015-05-04,87526987305
363.55,2015-11-12,87526987305
243.59,2015-11-20,87526987305
22.78,2015-10-06,47668038271
9.53,2015-12-31,47668038271
293.66,2015-04-02,77581966609
141.04,2015-05-27,37566953202
143.29,2015-07-18,57592897556
25.69,2015-08-08,57592897556
210.68,2015-04-12,27620071048
91.63,2015-07-25,27620071048
276.72,2015-11-28,27620071048
153.35,2015-12-10,27620071048
256.54,2015-10-31,47681094693
289.12,2015-03-15,07699124260
513.92,2015-10-18,07699124260
118.67,2015-04-29,67581999745
31.39,2015-07-01,67581999745
5.39,2015-05-13,07668036910
255.56,2015-05-10,97682046103
183.69,2015-09-17,97682046103
328.13,2015-12-02,97682046103
133.15,2015-12-06,97682046103
26.30,2015-12-03,07536901371
383.53,2015-12-29,07536901371
75.82,2015-05-16,27532739658
109.80,2015-10-07,57547962123
22.44,2015-10-30,57547962123
272.53,2015-12-03,57547962123
12.16,2015-03-12,57556813816
265.86,2015-03-23,87687029983
36.51,2015-11-06,87687029983
201.87,2015-12-22,87687029983
147.57,2015-12-25,87687029983
54.00,2015-02-08,57627039060
47.97,2015-11-14,57627039060
329.50,2015-12-29,57627039060
73.82,2015-12-21,47598761601
129.03,2015-12-30,47598761601
278.82,2015-04-07,07645030269
104.20,2015-10-29,07645030269
111.69,2015-08-02,67615144459
49.71,2015-12-01,37522980206
184.68,2015-12-01,37522980206
268.85,2015-02-18,87584883756
103.79,2015-12-11,87584883756
196.70,2015-12-24,87584883756
54.85,2015-12-26,87584883756
282.59,2015-10-13,67617008300
373.53,2015-12-03,67617008300
74.73,2015-08-31,47598857606
114.61,2015-10-23,47598857606
128.05,2015-05-04,77596824022
21.12,2015-06-22,77596824022
140.47,2015-03-26,77686045564
62.48,2015-11-18,77686045564
125.18,2015-08-08,67549760209
408.66,2015-12-26,67549760209
17.96,2015-09-15,37514933222
404.63,2015-03-01,77631072469
100.11,2015-07-28,77631072469
139.64,2015-08-20,27571893730
30.42,2015-11-01,27571893730
319.05,2015-11-09,27571893730
169.36,2015-11-22,27571893730
341.45,2015-10-08,87620145263
401.93,2015-04-06,07509796574
161.95,2015-11-03,87503906946
249.46,2015-11-19,37530962354
172.32,2015-03-15,67650091667
489.39,2015-01-05,87571931623
204.39,2015-10-16,87571931623
60.64,2015-12-03,87571931623
89.33,2015-06-21,97502926481
35.58,2015-09-20,97502926481
122.10,2015-09-24,97502926481
122.98,2015-05-14,07564762345
152.46,2015-01-25,97656018708
343.35,2015-10-25,97656018708
34.47,2015-12-19,97656018708
52.65,2014-12-31,17687111983
200.13,2014-12-31,47517741197
177.47,2015-02-24,47517741197
200.69,2015-02-17,77571952020
403.04,2015-08-12,77571952020
115.23,2015-08-29,77571952020
58.11,2015-01-22,97515966653
293.23,2015-07-26,97515966653
31.07,2015-09-11,67624137853
255.48,2015-12-10,67624137853
91.98,2015-12-24,67624137853
26.43,2015-12-29,67624137853
71.79,2015-12-29,67624137853
279.26,2015-05-23,17560975823
9.35,2015-12-01,17560975823
221.41,2015-07-01,17508893913
250.47,2015-12-07,17508893913
222.81,2015-03-16,17540953338
282.86,2015-09-13,57565969976
324.15,2015-03-05,97581853282
437.68,2015-09-19,97581853282
84.65,2015-01-15,27659021176
273.62,2015-08-11,27659021176
181.13,2015-10-30,27659021176
97.23,2015-07-02,47590939374
5.93,2015-03-28,57589917162
269.16,2015-06-26,57589917162
109.37,2015-12-04,57589917162
140.26,2015-07-26,07573965230
92.08,2015-08-11,07573965230
94.38,2015-11-26,07573965230
59.64,2015-06-12,17681072500
8.22,2015-12-25,17681072500
143.81,2015-12-30,17681072500
112.96,2015-12-30,17681072500
346.35,2015-12-31,17681072500
167.69,2015-12-31,17681072500
265.79,2015-12-31,17681072500
184.79,2015-12-31,17681072500
263.08,2015-01-25,57681115193
91.47,2015-05-03,57681115193
457.67,2015-08-17,57681115193
470.42,2015-09-08,57681115193
195.98,2015-04-24,67692123677
197.84,2015-06-10,67692123677
369.79,2015-01-17,67616053604
233.28,2015-06-20,67616053604
322.72,2015-08-26,17529909911
120.30,2015-09-19,17529909911
336.14,2015-12-19,17529909911
155.25,2015-05-23,37521838421
31.63,2015-12-28,67642128895
283.43,2015-01-20,27564763662
254.13,2015-10-22,27564763662
214.80,2015-04-25,97687121080
126.30,2015-03-27,77507740834
207.35,2015-10-02,37614080751
262.85,2015-10-17,37614080751
389.68,2015-11-20,37614080751
133.92,2015-04-25,07588750008
214.01,2015-08-14,97679143137
180.19,2015-11-20,57619087105
258.70,2015-09-07,37573790017
164.26,2015-11-01,67691145720
335.76,2015-11-28,67691145720
373.57,2015-12-16,67691145720
39.36,2015-12-24,67691145720
290.79,2015-07-09,57584785273
195.90,2015-09-24,57584785273
14.09,2015-10-10,57584785273
285.56,2015-12-22,57584785273
188.21,2015-05-22,07540788299
58.26,2015-11-25,07540788299
134.14,2015-12-31,07540788299
356.02,2015-12-31,07540788299
89.72,2015-10-23,87518981343
280.20,2015-12-16,87518981343
95.14,2015-12-21,87518981343
13.14,2015-04-04,77599805747
42.16,2015-10-05,77599805747
519.47,2015-11-26,77599805747
85.04,2015-12-09,77599805747
195.45,2015-12-30,77599805747
41.40,2015-12-13,07518854128
73.67,2015-12-21,07518854128
82.84,2015-10-06,97598758144
114.81,2015-08-06,97575812934
87.78,2015-08-21,97575812934
198.47,2015-07-27,57644123692
143.48,2015-10-10,57644123692
326.05,2015-11-15,27628100594
333.92,2015-12-23,27628100594
60.78,2015-07-09,17680037982
324.11,2015-12-10,97577794588
62.04,2015-12-27,97577794588
296.57,2015-06-03,87678091371
168.50,2015-07-16,87678091371
124.13,2015-08-27,37624007440
138.43,2015-11-15,37624007440
180.91,2015-09-14,17566778323
128.89,2015-02-25,57541954051
111.50,2015-08-27,37520979094
342.26,2015-07-02,17615007210
233.80,2015-07-20,17615007210
381.67,2015-10-29,17615007210
424.08,2015-08-12,47582916656
137.95,2015-08-17,47582916656
131.29,2015-11-05,17514768474
280.92,2015-03-14,77531897232
256.38,2015-01-13,37560744997
7.63,2015-04-24,37560744997
64.71,2015-11-07,77577968551
284.60,2015-12-06,77577968551
38.62,2015-06-21,67505763636
253.96,2015-10-20,67505763636
181.55,2015-11-12,67505763636
105.75,2015-03-25,47554769705
70.78,2015-06-12,07591815272
186.70,2015-12-21,57588983362
185.77,2015-12-27,57588983362
184.44,2015-02-13,17692083657
70.67,2015-09-02,17692083657
43.58,2015-10-13,17692083657
334.17,2015-12-28,17692083657
316.27,2015-12-29,17692083657
413.36,2015-09-06,57568952044
184.03,2015-07-22,37516765489
120.21,2015-12-01,37516765489
71.58,2015-12-25,37516765489
360.29,2015-03-16,67514935209
30.77,2015-12-23,47522988673
144.51,2015-12-27,47522988673
82.31,2015-12-27,47522988673
281.63,2015-01-28,67511769458
62.68,2015-12-22,67547883242
60.59,2015-12-29,67547883242
321.19,2015-05-11,77601139423
34.38,2015-08-15,77601139423
196.10,2015-09-23,77601139423
23.45,2015-03-14,47637143502
321.89,2015-03-27,47637143502
198.12,2015-10-03,47637143502
461.72,2015-10-13,47637143502
216.39,2015-03-06,77625134786
378.56,2015-12-12,77625134786
23.59,2015-11-06,47664058395
100.97,2015-04-03,07523780083
40.79,2015-11-23,07523780083
25.63,2015-02-12,07566725652
311.69,2015-11-23,07566725652
6.19,2015-08-15,47634049153
277.11,2015-10-10,47634049153
186.07,2015-12-27,57568913847
248.23,2015-02-20,07524908905
329.12,2015-05-21,87666138974
59.49,2015-12-11,87666138974
174.51,2015-12-16,87666138974
314.79,2015-12-18,87666138974
490.46,2015-04-24,77569724949
42.10,2015-10-02,47534837283
27.23,2015-11-14,27538991699
215.25,2015-12-29,27538991699
217.95,2015-12-30,27538991699
268.67,2015-08-22,97589944483
86.76,2015-12-30,97589944483
59.07,2015-12-30,97589944483
485.23,2015-01-16,77682109194
120.84,2015-08-18,77682109194
40.78,2015-12-16,77682109194
140.49,2015-11-15,07577731860
347.36,2015-02-10,17630099859
56.94,2015-05-28,87644085415
257.20,2015-06-03,87644085415
271.94,2015-06-22,87644085415
276.68,2015-12-26,87644085415
119.59,2015-09-03,67525810835
346.75,2015-03-10,07572774963
322.51,2015-03-23,07572774963
120.34,2015-08-28,07572774963
115.44,2015-11-08,07572774963
170.01,2015-12-16,07572774963
99.57,2015-06-05,77520928607
178.82,2015-02-22,97570797666
268.56,2015-04-15,97570797666
292.35,2015-08-07,87597941344
220.95,2015-10-10,87597941344
130.73,2015-11-12,87597941344
83.45,2015-11-17,87597941344
186.86,2015-05-30,47512782196
315.53,2015-05-28,97546905678
228.43,2015-09-28,77510739956
207.30,2015-12-30,77510739956
321.10,2015-12-30,77510739956
121.13,2015-10-09,47546988814
344.82,2015-10-28,47546988814
327.99,2015-06-02,17636092182
273.32,2015-12-02,17636092182
75.04,2015-12-04,17636092182
122.66,2015-12-29,17636092182
133.99,2015-12-30,17636092182
131.34,2015-03-13,37698050220
61.74,2015-05-15,37698050220
209.28,2015-08-22,77659034367
157.66,2015-09-20,77659034367
62.79,2015-10-23,77659034367
326.13,2015-04-17,97564882622
305.93,2015-08-29,87515936332
50.35,2015-12-14,87515936332
40.13,2015-07-25,87679037218
114.89,2015-03-01,37649141550
87.02,2015-03-28,37649141550
10.30,2015-10-07,37649141550
128.62,2015-12-25,37649141550
158.14,2015-12-28,37649141550
262.43,2015-12-30,37649141550
240.33,2015-12-31,37649141550
277.34,2015-03-26,67674027466
186.52,2015-02-18,07578897592
116.46,2015-07-22,07578897592
118.21,2015-07-27,07578897592
18.70,2015-10-23,07578897592
108.36,2015-11-25,07578897592
458.43,2015-11-17,87520985790
321.40,2015-06-09,17658100072
159.03,2015-04-19,77641106539
166.27,2015-11-20,77641106539
444.41,2015-12-13,77641106539
186.78,2015-12-20,77641106539
173.92,2015-09-06,07548881002
320.45,2015-02-24,67534838631
12.63,2015-05-23,27511792816
84.59,2015-07-20,27511792816
110.15,2015-08-19,87534786033
116.95,2015-10-01,87534786033
34.30,2015-12-22,87534786033
178.46,2015-04-26,17561920666
220.55,2015-08-04,17561920666
104.83,2015-02-01,47564733117
131.97,2015-11-06,17607056529
327.76,2015-12-04,17607056529
124.11,2015-12-22,17607056529
132.47,2015-12-22,17607056529
392.40,2015-09-12,77516778238
71.34,2015-10-05,77516778238
44.83,2015-10-25,17508770857
134.51,2015-11-29,17508770857
39.66,2015-12-16,17508770857
227.22,2015-03-17,37672023174
365.43,2015-05-06,37672023174
301.74,2015-07-17,37672023174
34.18,2015-01-13,97655050552
191.33,2015-12-28,97655050552
461.02,2015-12-28,97655050552
311.59,2015-01-23,37586866243
233.22,2015-09-07,07678137843
352.90,2015-12-12,07678137843
11.02,2015-04-17,87587871207
381.22,2015-07-02,87587871207
125.52,2015-08-10,87587871207
157.37,2015-12-30,87587871207
40.84,2015-07-26,07623039562
176.69,2015-11-29,07623039562
272.91,2015-03-13,07609041146
72.46,2015-05-27,07609041146
233.42,2015-11-17,47625039140
84.89,2015-11-25,47625039140
296.35,2015-05-31,57563914884
87.58,2015-09-20,57563914884
370.49,2015-09-21,37516819673
36.91,2015-11-30,37516819673
135.55,2015-12-11,37516819673
93.44,2015-02-28,37588776940
64.70,2015-11-18,97597787832
417.33,2015-01-24,37558804966
167.58,2015-10-04,37558804966
350.99,2015-05-29,87694059701
220.83,2015-08-09,87694059701
112.42,2015-12-08,97571841761
371.61,2015-12-12,97571841761
141.08,2015-11-09,77531832689
253.09,2015-12-15,77531832689
378.24,2015-12-26,77531832689
60.14,2015-12-31,77531832689
172.59,2015-12-31,77531832689
138.98,2015-06-19,67636079767
398.07,2015-07-04,67636079767
343.63,2015-02-11,07514902008
116.94,2015-08-11,07514902008
276.30,2015-11-06,07514902008
435.61,2015-10-31,17683041593
201.61,2015-06-06,37654019905
59.00,2015-08-11,37654019905
32.28,2015-09-02,37654019905
378.15,2015-05-05,87620138275
402.30,2015-10-08,87620138275
196.88,2015-11-04,87620138275
109.15,2015-12-01,87620138275
19.13,2015-05-25,47646136006
183.13,2015-08-15,47646136006
15.02,2015-12-03,87620035767
233.43,2015-07-23,27522760594
204.83,2015-09-09,27522760594
391.17,2015-12-06,17656026714
571.28,2015-12-06,17656026714
8.71,2015-03-11,17504939305
49.20,2015-03-04,37657106429
184.44,2015-01-29,87698066493
171.87,2015-11-27,17582788219
242.26,2015-12-01,17582788219
75.55,2015-12-12,17582788219
389.46,2015-12-12,17582788219
372.35,2015-12-30,77521955002
96.83,2015-12-31,77521955002
251.40,2015-04-05,87512856089
284.67,2015-11-16,87512856089
44.41,2015-12-22,87512856089
153.44,2015-12-19,77566890132
7.27,2015-12-29,77566890132
120.96,2015-02-23,17518991565
177.47,2015-11-19,17518991565
6.45,2015-04-12,57589929694
275.66,2015-10-14,57589929694
197.71,2015-10-27,57589929694
16.33,2015-10-31,57589929694
284.01,2015-03-23,47637067784
175.84,2015-12-18,47637067784
36.49,2015-06-29,67584841632
142.63,2015-09-02,67584841632
214.02,2015-02-27,77625134394
64.43,2015-05-03,77625134394
122.82,2015-10-21,67588805674
125.05,2015-11-18,67588805674
241.51,2015-11-25,67588805674
291.74,2015-05-20,57604108348
132.19,2015-06-08,37597880717
66.23,2015-09-18,37597880717
132.44,2015-06-30,47670013516
200.20,2015-08-11,47670013516
239.41,2015-08-13,47670013516
303.45,2015-05-21,87506892510
166.07,2015-11-29,87506892510
319.72,2015-11-27,67573824406
344.94,2015-08-07,57652130024
53.54,2015-09-21,57652130024
193.79,2015-12-20,57652130024
144.54,2015-12-30,57652130024
280.23,2015-12-31,57652130024
100.74,2015-11-20,17506976624
40.62,2015-03-10,27636143125
275.69,2015-02-05,37579801309
230.95,2015-07-21,37579801309
44.82,2015-08-30,37579801309
192.84,2015-11-06,37579801309
370.94,2015-07-17,87657088167
166.36,2015-10-01,87657088167
509.12,2015-11-25,87657088167
323.11,2015-12-12,17551987331
195.19,2015-12-13,17551987331
275.80,2015-12-15,17551987331
207.05,2015-12-28,17551987331
35.61,2015-03-13,07609103746
139.54,2015-04-08,07609103746
152.51,2015-11-03,07609103746
42.58,2015-01-03,27661001034
297.33,2015-02-21,27661001034
338.03,2015-11-15,17557823472
304.16,2015-10-24,57689133888
226.76,2015-12-31,57689133888
239.06,2015-12-31,57689133888
455.11,2015-01-25,57689064454
131.37,2015-04-18,57689064454
59.32,2015-07-21,27614108967
303.33,2015-09-05,27614108967
28.97,2015-01-04,77671039491
231.26,2015-09-06,77671039491
30.98,2015-09-28,77671039491
64.26,2015-09-27,47519854063
373.73,2015-11-08,47519854063
299.05,2015-11-15,47519854063
204.91,2015-11-22,67501813015
417.61,2015-05-17,77634079110
230.02,2015-12-29,77634079110
291.27,2015-11-15,07580932087
78.66,2015-07-30,07536932069
227.82,2015-12-03,07536932069
62.92,2015-04-15,27591897937
289.35,2015-03-05,97626121641
146.74,2015-05-17,97626121641
557.04,2015-09-25,97626121641
446.89,2015-10-03,97626121641
61.60,2015-12-14,97626121641
434.73,2015-05-15,17553762660
111.84,2015-06-23,77665124997
198.93,2015-10-10,77665124997
166.69,2015-11-06,77695138102
357.53,2015-02-09,57596801304
284.89,2015-10-15,57596801304
23.11,2015-12-01,57596801304
149.67,2015-12-02,57596801304
344.93,2015-12-09,57596801304
333.10,2015-06-03,67617021380
126.79,2015-11-17,67617021380
115.87,2015-06-12,87526939579
324.06,2015-11-09,87526939579
20.19,2015-11-21,87526939579
216.23,2015-11-23,87526939579
424.95,2015-12-18,87526939579
6.86,2015-08-21,37659145227
252.21,2015-12-11,37659145227
145.39,2015-12-24,37659145227
12.31,2015-04-04,07582996163
426.42,2015-05-21,87551825888
192.78,2015-06-07,87551825888
255.18,2015-12-10,87529745942
476.84,2015-02-17,27626101570
96.46,2015-03-14,27626101570
252.13,2015-12-22,27626101570
342.03,2015-06-09,07580717078
278.04,2015-10-22,07580717078
250.99,2015-11-25,07580717078
124.11,2015-02-20,87586907495
346.64,2015-05-07,27595768119
154.55,2015-05-11,27595768119
290.62,2015-01-23,67631020876
233.31,2015-12-04,67631020876
140.23,2015-11-29,27585896521
129.96,2015-10-28,77582769006
37.32,2015-11-27,77582769006
133.99,2015-01-11,37511940414
198.99,2015-06-23,37511940414
221.84,2015-12-08,37511940414
394.41,2015-12-25,37511940414
415.59,2015-02-10,47533977766
200.58,2015-12-26,47533977766
131.31,2015-12-28,47533977766
249.87,2015-12-31,47533977766
190.70,2015-11-01,67592830480
52.72,2015-01-28,97554827474
219.35,2015-05-05,97554827474
464.58,2015-10-25,97554827474
203.24,2015-11-17,97554827474
28.46,2015-06-14,27657136558
84.82,2015-11-15,27657136558
267.38,2015-07-03,27548782488
76.30,2015-01-12,07567861677
34.77,2015-08-27,07567861677
344.32,2015-11-09,07567861677
247.51,2015-11-27,27597821314
89.44,2015-12-31,27597821314
24.42,2015-02-24,47694141697
287.35,2015-09-06,47694141697
393.21,2015-12-27,47694141697
189.71,2015-06-13,27517915667
161.94,2015-04-30,57545904362
20.85,2015-09-25,87570889216
359.55,2015-11-21,87509863144
135.12,2015-05-08,37616018657
216.53,2015-08-22,37616018657
223.62,2015-10-14,57637093547
319.32,2015-12-17,57637093547
387.94,2015-02-19,27528960209
314.57,2015-09-17,27528960209
475.96,2015-11-26,27528960209
235.73,2015-05-29,77555832114
166.74,2015-06-02,77555832114
210.10,2015-02-07,97635092309
287.02,2015-04-02,97635092309
57.81,2015-08-17,97635092309
366.02,2015-09-23,97635092309
42.65,2015-12-15,07600108509
6.54,2015-12-25,07600108509
179.10,2015-06-13,67671143850
441.69,2015-11-26,67671143850
360.30,2015-12-23,67671143850
249.18,2015-07-22,27587903121
329.72,2015-10-03,27587903121
62.67,2015-11-15,97503744883
292.28,2015-11-23,97503744883
286.53,2015-12-21,97503744883
30.95,2015-11-13,17508807098
167.84,2015-12-13,17508807098
66.46,2015-12-25,17508807098
36.80,2015-02-15,67538747872
48.93,2015-09-13,17575832993
147.14,2015-01-16,27598960201
237.42,2015-08-30,27558882489
146.78,2015-12-14,27558882489
296.33,2015-12-27,27558882489
18.38,2015-12-15,57641098172
99.13,2015-12-17,57641098172
315.49,2015-12-23,57641098172
206.40,2015-10-14,97568797316
276.88,2015-10-16,97568797316
59.44,2015-12-09,97568797316
95.50,2015-01-25,47525972443
115.93,2015-09-16,27572819320
241.40,2015-07-27,97644115992
63.91,2015-09-19,97644115992
101.03,2015-11-13,97644115992
49.42,2015-12-21,97644115992
319.84,2015-09-23,57695139374
253.26,2015-01-25,47599730547
123.84,2015-05-30,57681017463
122.53,2015-06-07,77552806654
224.99,2015-08-08,77552806654
91.85,2015-02-13,27522984011
18.00,2015-11-17,27522984011
407.89,2015-12-24,27522984011
205.23,2015-01-11,17511747691
254.22,2015-07-22,17511747691
393.20,2015-10-20,17511747691
384.71,2015-11-28,17511747691
203.15,2015-05-19,77664048321
196.64,2015-04-05,47533935835
299.77,2015-10-03,17547986925
205.21,2015-12-06,37680123267
91.07,2015-12-15,37680123267
387.23,2015-12-18,37680123267
