TRANSACTION VALUE,TRANSACTION DATE,CUSTOMER_ID
149.30,2015-08-27,27503762943
260.53,2015-08-31,27503762943
90.82,2015-01-12,27610110880
219.74,2015-05-24,27610110880
366.84,2015-09-08,27610110880
26.61,2015-10-06,27610110880
46.42,2015-05-27,87541903818
343.65,2015-10-20,87541903818
131.31,2015-07-26,07541853113
219.84,2015-08-27,07541853113
35.47,2015-11-26,07541853113
479.84,2015-03-24,77577789063
218.11,2015-11-08,77577789063
226.35,2015-11-27,77549798468
54.23,2015-12-17,77549798468
144.14,2015-12-23,77549798468
268.06,2015-12-29,77549798468
113.90,2015-08-12,67503738821
43.48,2015-10-06,67624005417
263.07,2015-12-01,97679049919
262.94,2015-07-03,47599984174
46.91,2015-11-07,47599984174
247.86,2015-12-22,47599984174
91.93,2015-12-18,17681000096
83.03,2015-12-29,17681000096
220.11,2015-12-30,17681000096
29.68,2015-01-14,37547871543
312.68,2015-12-13,37547871543
41.38,2015-07-07,37653116910
93.95,2015-11-18,37653116910
158.22,2015-12-02,77521936980
37.20,2015-12-23,77521936980
267.37,2015-05-04,37508749508
257.17,2015-08-13,37508749508
274.43,2015-10-22,37508749508
100.80,2015-11-02,37508749508
114.02,2015-10-09,77564935803
322.14,2015-12-29,77564935803
47.03,2015-09-12,27520749416
128.55,2015-11-24,27520749416
69.13,2015-03-25,77566904595
29.19,2015-03-31,77566904595
92.06,2015-07-14,17509877677
88.90,2015-07-22,17509877677
163.56,2015-12-16,17509877677
53.52,2015-09-23,47603113852
8.77,2015-11-28,87658123851
95.90,2015-12-21,87658123851
25.43,2015-12-22,87658123851
262.09,2015-12-26,87658123851
172.05,2015-10-21,57686050105
238.30,2015-11-04,57686050105
101.99,2015-04-24,87614012720
272.23,2015-08-31,87614012720
261.26,2015-11-01,87614012720
260.16,2015-11-07,87614012720
425.80,2015-11-16,87614012720
124.30,2015-12-10,87614012720
94.65,2015-10-22,97521926905
374.41,2015-07-08,97590904920
202.63,2015-08-01,57545887096
27.20,2015-11-14,57545887096
391.86,2015-11-29,57545887096
122.41,2015-07-19,67605038951
164.18,2015-07-20,67605038951
189.50,2015-04-14,47693032454
230.52,2015-01-11,27599835409
341.50,2015-01-15,27599835409
300.75,2015-04-05,17649062170
227.58,2015-12-13,17649062170
316.70,2015-12-16,17649062170
189.56,2015-12-19,17649062170
398.89,2015-10-17,17623022155
111.07,2015-03-06,27593984547
315.61,2015-12-03,47612062485
81.50,2015-12-06,47612062485
203.14,2015-12-02,27521929151
239.78,2015-12-10,27521929151
190.95,2015-12-19,27521929151
180.10,2015-12-19,27521929151
185.23,2015-07-18,77502765667
338.07,2015-04-06,37556738586
99.37,2015-04-30,37556738586
121.02,2015-09-10,47552763242
56.11,2015-02-16,27642125616
209.47,2015-07-28,27642125616
139.26,2015-11-07,87508925630
263.50,2015-12-16,87508925630
13.43,2015-12-21,87508925630
280.01,2015-12-27,87508925630
323.11,2015-01-23,07635025926
228.57,2015-06-26,97504844136
250.61,2015-07-06,97504844136
64.15,2015-08-25,97591958960
267.40,2015-01-11,57528789931
94.02,2015-12-25,57528789931
66.61,2015-03-07,47514899199
377.30,2015-07-19,47514899199
62.52,2015-09-26,47514899199
311.98,2015-08-30,67515921325
22.75,2015-09-01,67515921325
385.35,2015-01-14,67576988209
58.86,2015-08-30,67576988209
88.36,2015-12-15,67576988209
38.21,2015-04-13,37658070899
188.52,2015-07-28,37658070899
158.84,2015-10-26,37658070899
87.59,2015-12-02,37658070899
181.52,2015-12-29,37658070899
394.04,2015-08-20,37613085650
398.25,2015-05-18,67571928586
173.72,2015-05-24,67571928586
408.29,2015-11-18,27567946567
504.13,2015-11-20,27567946567
301.60,2015-11-28,27567946567
243.30,2015-09-27,17692103080
226.35,2015-05-31,07634092437
329.16,2015-08-30,07634092437
382.81,2015-11-25,07634092437
465.32,2015-03-18,37523919091
275.01,2015-12-26,57502807917
505.48,2015-10-05,57611007306
308.51,2015-11-26,57611007306
26.53,2015-12-03,57611007306
149.88,2015-12-23,57611007306
204.62,2015-02-15,77585745886
38.59,2015-11-05,77585745886
61.78,2015-12-10,77585745886
199.92,2015-12-28,77585745886
267.01,2015-09-21,17647136986
242.01,2015-12-20,17647136986
435.99,2015-12-25,17647136986
212.43,2015-12-31,17647136986
227.40,2015-11-07,87500837643
275.20,2015-12-15,87500837643
176.60,2015-12-29,87500837643
316.56,2015-12-29,87500837643
16.94,2015-12-29,87500837643
151.46,2015-06-24,37632010721
246.88,2015-12-22,17541909879
25.22,2015-12-26,17541909879
79.83,2015-12-28,17541909879
174.35,2015-12-28,17541909879
210.66,2015-05-03,67673020910
20.75,2015-11-23,97562839391
122.57,2015-12-07,97562839391
335.36,2015-06-01,67603119316
30.34,2015-10-06,77540887609
236.66,2015-09-27,07500782735
129.40,2015-10-13,07500782735
197.64,2015-06-04,27532924056
15.74,2015-07-14,27532924056
293.53,2015-08-24,27532924056
151.44,2015-10-07,67641070554
102.81,2015-11-29,67641070554
67.02,2015-12-12,67641070554
41.43,2015-08-17,37609127868
147.38,2015-10-25,47544944741
59.63,2015-12-25,47544944741
349.29,2015-03-04,27601043489
51.24,2015-04-11,07672010777
508.94,2015-10-09,07522723570
280.61,2015-12-05,77574850113
391.06,2015-12-09,77574850113
227.41,2015-12-21,77574850113
205.85,2015-03-21,17582779884
135.75,2015-05-21,17582779884
287.48,2015-01-26,27649057377
118.01,2015-07-15,27649057377
379.70,2015-10-21,87609006952
291.01,2015-12-31,87609006952
150.28,2015-07-28,57534960668
46.73,2015-09-10,57534960668
389.63,2015-05-03,17531858672
139.75,2015-06-07,67561719282
172.06,2015-11-20,67577955030
149.88,2015-11-26,67577955030
98.75,2015-12-10,67577955030
86.99,2015-02-27,07584741914
288.62,2015-10-14,37547777402
315.11,2015-11-01,37547777402
263.42,2015-04-18,47537852350
171.84,2015-12-27,67588755449
50.45,2015-12-31,67588755449
191.91,2015-06-09,57522770921
111.04,2015-07-19,57522770921
260.98,2015-09-17,57522770921
272.63,2015-12-15,47581905851
68.90,2015-03-03,47556910491
269.58,2015-08-24,27512731979
139.80,2015-10-11,27512731979
239.72,2015-12-09,27517789380
208.63,2015-02-21,17669115425
150.92,2015-07-20,17669115425
186.06,2015-07-17,37655136393
95.36,2015-11-26,37655136393
58.50,2015-09-10,37533892617
347.55,2015-12-17,37533892617
27.84,2015-04-29,67572882789
101.34,2015-08-24,67572882789
29.82,2015-10-03,67572882789
61.51,2015-10-26,67572882789
28.57,2015-03-28,97500839820
251.97,2015-05-16,97500839820
256.92,2015-08-30,57599911916
216.12,2015-09-21,57599911916
435.57,2015-11-18,57599911916
314.41,2015-08-07,47577988830
307.49,2015-01-14,17606114273
84.77,2015-02-21,17606114273
31.57,2015-06-16,97675011856
384.80,2015-11-28,97675011856
286.49,2015-12-02,97675011856
238.33,2015-12-26,97675011856
115.58,2015-11-15,87540736208
348.06,2015-01-19,77502776793
14.23,2015-07-09,37657140079
63.10,2015-06-01,57627100730
104.92,2015-11-05,57627100730
119.02,2015-11-27,57576793572
207.82,2015-04-18,97542902483
63.97,2015-10-09,97542902483
192.61,2015-12-09,97542902483
433.53,2015-12-02,37644089480
336.05,2015-12-03,37644089480
317.74,2015-12-11,37644089480
259.42,2015-12-25,37644089480
10.68,2015-03-08,57673081205
253.28,2015-08-06,87504880738
312.73,2015-08-16,87504880738
46.62,2015-10-21,87504880738
202.28,2015-11-13,87504880738
223.67,2015-02-19,47561751429
359.24,2015-02-18,37572752327
145.26,2015-05-22,77542721558
196.00,2015-11-14,87657019317
145.31,2015-12-10,87657019317
221.33,2015-12-27,87657019317
174.84,2015-02-03,97539832350
147.79,2015-08-25,67693031962
329.63,2015-08-20,57669138844
66.16,2015-12-27,57669138844
327.31,2015-04-08,97535923851
245.39,2015-09-07,37590994071
19.64,2015-09-13,27628019678
173.07,2015-12-17,27628019678
205.56,2015-12-20,27628019678
388.29,2015-08-01,17568976425
66.39,2015-05-02,07557763285
265.04,2015-07-19,07557763285
85.64,2015-10-27,07557763285
80.73,2015-12-24,07557763285
36.03,2015-03-09,87591778809
313.94,2015-12-25,87591778809
97.18,2015-12-29,87591778809
69.30,2015-08-03,77550729938
295.68,2015-10-13,67504758135
181.71,2015-11-22,67504758135
135.86,2015-11-26,67504758135
73.18,2015-01-24,47652116608
266.09,2015-05-11,47652116608
122.59,2015-09-01,47652116608
134.40,2015-09-03,67542957227
92.05,2015-09-29,67542957227
12.09,2015-11-23,67542957227
85.70,2015-05-03,17575808153
65.83,2015-02-21,87687063246
175.53,2015-06-14,47502862441
107.07,2015-07-31,07658079790
444.23,2015-07-18,17591933381
129.70,2015-09-05,37539727226
29.58,2015-11-03,37539727226
141.41,2015-11-29,37539727226
213.98,2015-01-06,97509892871
61.65,2015-08-06,97509892871
320.71,2015-12-31,97509892871
19.21,2015-05-03,07517940971
357.02,2015-05-03,07517940971
244.57,2015-09-11,07517940971
207.66,2015-12-08,07517940971
335.46,2015-12-15,07517940971
261.10,2015-12-23,07517940971
195.18,2015-04-21,77509854565
43.34,2015-05-15,77629052374
327.56,2015-12-21,77629052374
109.13,2015-11-21,67525755641
404.06,2015-12-09,67525755641
144.94,2015-12-27,67525755641
166.05,2015-12-27,67525755641
224.83,2015-12-27,67525755641
243.23,2015-05-19,27533996578
49.92,2015-06-16,57530747972
92.17,2015-07-25,57530747972
137.19,2015-12-03,57530747972
287.86,2015-12-20,57530747972
127.86,2015-12-26,57530747972
313.50,2015-12-30,57530747972
280.27,2015-12-31,57530747972
401.93,2015-07-07,67648131002
193.24,2015-08-26,67556808925
42.14,2015-10-14,67556808925
203.83,2015-10-20,67556808925
353.07,2015-03-04,47556792530
355.33,2015-04-11,97685083802
291.78,2015-09-10,97685083802
84.01,2015-09-14,97685083802
74.73,2015-05-18,87528900025
206.42,2015-04-21,27589722189
261.19,2015-06-07,27589722189
220.22,2015-10-23,07665069793
21.83,2015-11-19,07665069793
151.93,2015-12-13,07665069793
199.17,2015-03-13,27575782363
186.78,2015-08-09,27575782363
126.57,2015-09-05,37561731952
32.42,2015-10-13,37561731952
149.83,2015-11-19,07523948392
101.35,2015-12-28,07523948392
281.61,2015-12-29,07523948392
300.13,2015-10-08,97518776263
193.28,2015-08-16,47623038176
234.81,2015-10-04,07556941630
308.43,2015-05-17,97523888558
355.03,2015-07-15,97523888558
34.65,2015-11-10,97523888558
174.17,2015-12-11,97523888558
36.14,2015-12-27,97523888558
269.28,2015-09-08,17558968287
12.07,2015-07-18,57511754317
142.88,2015-07-23,07688146292
37.97,2015-11-08,07688146292
104.94,2015-07-18,67596853405
530.88,2015-08-21,67596853405
140.64,2015-11-13,67596853405
22.18,2015-04-19,37534774514
115.18,2015-05-06,37534774514
265.96,2015-11-23,37511980985
132.61,2015-04-26,97646052582
50.93,2015-07-27,97646052582
27.19,2015-09-07,97646052582
248.72,2015-10-26,97646052582
38.47,2015-09-11,57687068922
298.80,2015-09-24,57687068922
236.37,2015-12-31,87620114732
353.79,2015-12-31,87620114732
41.78,2015-04-21,37579854593
203.51,2015-06-13,17539954002
21.18,2015-06-24,17539954002
225.09,2015-09-17,67610010320
40.13,2015-09-27,67610010320
385.44,2015-11-08,87579798216
308.27,2015-11-29,87579798216
219.47,2015-12-21,87579798216
386.19,2015-05-27,27544896393
274.83,2015-07-20,27544896393
143.94,2015-04-26,87587775989
7.92,2015-12-31,57573864216
74.65,2015-12-31,57573864216
232.14,2015-12-31,57573864216
236.93,2015-12-31,57573864216
41.06,2015-10-13,37685043915
157.28,2015-12-09,37685043915
332.79,2015-12-22,37685043915
244.45,2015-11-30,07569767709
22.45,2015-12-04,27537938667
195.57,2015-12-21,27537938667
161.63,2015-04-23,47685043752
206.62,2015-05-11,47685043752
103.39,2015-07-16,47685043752
212.55,2015-10-28,47685043752
167.03,2015-12-12,47685043752
39.92,2015-07-07,77595892343
79.46,2015-07-13,77595892343
33.62,2015-09-27,77595892343
68.69,2015-11-14,57546925164
58.09,2015-02-08,97643012094
427.50,2015-08-29,07582924218
211.51,2015-10-29,07582924218
76.74,2015-12-31,07582924218
57.76,2015-01-03,67613112394
250.89,2015-08-26,57558725654
180.81,2015-12-03,37565903710
369.73,2015-10-04,57617112076
96.83,2015-12-02,57617112076
15.73,2015-12-31,57617112076
224.76,2015-12-28,67553777893
210.68,2015-12-28,67553777893
365.65,2015-12-29,67553777893
282.95,2015-12-29,67553777893
265.61,2015-12-30,67553777893
207.81,2015-12-02,57522847974
252.89,2015-01-02,77501995929
252.19,2015-06-20,27664038494
56.03,2015-12-03,27664038494
192.83,2015-12-31,37563841135
259.04,2015-06-06,07594834303
114.34,2015-11-04,17511920285
207.27,2015-12-26,17511920285
390.41,2015-07-01,47618078355
78.07,2015-07-16,47618078355
334.02,2015-12-08,47618078355
5.03,2015-12-14,47618078355
416.33,2015-12-28,47618078355
23.25,2015-04-25,77553852217
324.08,2015-10-09,77553852217
137.04,2015-11-25,77553852217
244.27,2015-12-11,77553852217
262.68,2015-03-26,77552979394
308.11,2015-10-01,77552979394
284.70,2015-05-09,97579834483
356.96,2015-10-08,97579834483
249.37,2015-12-08,77506874341
360.69,2015-12-11,77506874341
402.90,2015-12-30,77506874341
221.16,2015-08-26,07544744313
156.73,2015-09-21,07544744313
151.89,2015-10-04,07544744313
182.68,2015-11-04,07544744313
171.73,2015-11-26,07544744313
163.42,2015-12-26,07544744313
281.96,2015-06-01,67618071316
53.78,2015-12-04,67618071316
293.74,2015-08-16,67665109238
76.74,2015-09-07,67665109238
208.76,2015-11-16,67665109238
42.25,2015-05-12,87546862131
201.01,2015-10-12,87546862131
27.45,2015-12-12,87546862131
81.54,2015-12-31,87546862131
45.98,2015-06-26,37657001043
354.73,2015-07-27,37657001043
67.54,2015-11-11,67519973912
253.93,2015-12-26,67519973912
73.48,2015-02-03,37591954124
226.86,2015-01-03,17561891055
69.07,2015-07-21,67592875986
128.52,2015-09-03,67592875986
307.01,2015-02-09,37611043304
389.27,2015-02-19,37611043304
262.15,2015-12-09,47577747406
325.78,2015-12-31,47577747406
139.69,2015-12-31,47577747406
87.41,2015-10-31,77572769233
277.53,2015-07-17,47579804206
153.01,2015-09-15,27573924678
23.82,2015-10-21,27573924678
13.70,2015-11-16,27573924678
98.58,2015-03-29,37612009599
188.55,2015-09-15,17622041813
214.57,2015-12-07,17622041813
10.39,2015-12-08,17622041813
225.79,2015-12-30,17622041813
77.52,2015-03-09,47534868594
55.41,2015-12-15,97521782782
394.30,2015-12-29,97521782782
409.98,2015-12-31,97521782782
77.77,2015-05-21,47574994004
237.96,2015-10-09,47574994004
12.62,2015-11-18,47574994004
125.96,2015-02-24,07529758718
86.92,2015-10-28,87551839526
190.30,2015-06-10,27563949092
303.60,2015-10-30,47533801195
317.00,2015-05-28,97625119813
227.91,2015-06-09,77562732701
7.85,2015-01-11,17513806094
279.58,2015-12-01,07576941300
149.80,2015-12-16,07576941300
191.77,2015-12-23,07576941300
148.54,2015-01-09,97532761135
111.69,2015-10-31,97532761135
176.12,2015-05-30,37607019146
491.90,2015-12-07,37607019146
312.27,2015-12-22,37607019146
198.15,2015-08-08,27695105938
47.71,2015-09-02,27695105938
84.87,2015-12-23,27695105938
159.50,2015-03-13,77656120021
134.74,2015-11-13,07544959218
39.90,2015-01-10,17556829627
205.33,2015-01-31,17556829627
24.37,2015-03-24,17556829627
189.27,2015-11-06,17556829627
117.45,2015-11-23,97544999841
112.46,2015-07-02,47609038949
337.74,2015-10-27,47609038949
160.03,2015-12-19,47609038949
381.85,2015-12-28,47609038949
93.50,2015-08-30,27526729568
79.96,2015-09-05,27526729568
68.07,2015-10-16,37561853951
131.62,2015-09-18,87580969745
118.71,2015-09-22,87580969745
16.20,2015-12-17,77582785315
175.39,2015-12-26,77582785315
191.57,2015-12-28,77582785315
107.17,2015-08-28,47613143997
191.05,2015-12-03,47613143997
138.32,2015-12-21,47613143997
204.64,2015-01-05,07532888071
144.33,2015-05-22,07532888071
14.70,2015-11-21,07532888071
255.64,2015-12-20,07532888071
315.96,2015-06-01,47564892469
313.34,2015-07-11,47564892469
214.45,2015-05-18,17625023412
380.95,2015-05-18,27566901653
215.00,2015-09-04,87522821444
105.54,2015-10-31,87522821444
121.67,2015-12-28,87522821444
216.52,2015-06-06,07609076668
224.56,2015-11-22,07609076668
111.54,2015-01-16,37629107558
313.71,2015-09-30,37629107558
32.10,2015-03-26,67663144653
415.98,2015-12-11,07519925988
134.12,2015-12-25,07519925988
423.48,2015-07-24,67505983095
36.51,2015-08-08,67505983095
73.26,2015-08-15,27534911930
329.57,2015-09-01,27534911930
231.50,2015-09-14,27534911930
240.12,2015-03-08,07517760835
89.46,2015-06-08,07517760835
141.74,2015-09-30,07517760835
310.40,2015-07-07,77528757912
329.08,2015-12-27,17553969379
350.26,2015-02-03,67518719767
83.54,2015-02-12,67518719767
103.02,2015-06-26,27591865368
35.63,2015-10-02,77590920170
45.88,2015-12-12,77590920170
109.35,2015-12-15,77590920170
137.04,2015-12-23,77590920170
103.80,2015-11-27,87559883160
281.47,2015-12-23,87559883160
79.96,2015-11-13,07647113778
152.92,2015-11-24,07647113778
68.08,2015-12-30,07647113778
377.35,2015-12-30,07647113778
222.06,2015-12-31,07647113778
264.89,2015-03-05,67519882807
130.10,2015-10-14,87540773752
204.38,2015-10-15,87540773752
221.72,2015-11-20,37513899570
23.21,2015-12-29,37513899570
248.84,2015-06-14,27657119332
262.65,2015-07-05,17652084080
391.20,2015-08-01,17652084080
256.68,2015-10-29,17652084080
223.22,2015-10-31,57547797860
263.02,2015-04-19,27534995763
106.19,2015-02-24,47567926148
161.73,2015-03-01,47567926148
418.81,2015-05-04,47567926148
209.29,2015-03-31,37607128174
158.66,2015-11-05,37607128174
160.02,2015-12-22,37607128174
292.36,2015-07-26,17555963635
322.10,2015-07-29,17555963635
160.50,2015-10-21,57642108768
90.37,2015-11-21,57642108768
167.54,2015-07-06,27603136407
278.55,2015-08-18,27603136407
123.63,2015-12-07,27603136407
276.05,2015-12-19,27603136407
252.90,2015-10-05,37512924182
224.52,2015-12-14,37512924182
117.06,2015-04-10,07666050144
85.15,2015-02-21,07673083260
44.37,2015-09-21,07673083260
44.82,2015-10-25,07673083260
292.30,2015-06-02,67594765450
164.95,2015-07-14,77578906244
273.00,2015-11-30,37544978224
22.96,2015-02-01,77517808868
245.71,2015-07-06,77517808868
347.01,2015-12-04,77517808868
433.75,2015-05-21,47620101841
222.63,2015-10-14,47620101841
74.58,2015-09-21,67592822367
66.25,2015-09-25,67592822367
163.47,2015-10-24,67592822367
292.64,2015-11-04,87666056245
285.03,2015-12-19,87666056245
267.12,2015-12-26,87666056245
68.11,2015-12-26,87666056245
96.53,2015-12-29,87666056245
37.75,2015-12-24,67604103267
126.19,2015-12-30,67604103267
185.49,2015-12-31,67604103267
23.91,2015-05-03,97656002819
74.95,2015-10-15,97656002819
136.16,2015-12-30,97656002819
418.31,2015-02-04,57603085449
128.17,2015-07-09,57603085449
174.63,2015-09-25,57603085449
253.67,2015-11-01,57603085449
71.19,2015-11-13,07681016494
73.29,2015-12-02,07681016494
251.33,2015-04-21,47592739790
477.83,2015-09-20,47547761677
188.40,2015-10-22,47547761677
346.07,2015-12-21,07555806045
237.46,2015-12-27,07555806045
113.89,2015-08-16,97592845360
184.45,2015-12-10,97592845360
297.19,2015-12-23,97592845360
342.81,2015-12-27,97592845360
246.89,2015-01-26,17614003824
19.96,2015-07-08,57645101977
377.88,2015-09-28,57645101977
55.44,2015-06-05,57503725456
296.83,2015-09-19,57503725456
257.87,2015-12-01,87553854012
134.15,2015-12-27,87553854012
294.38,2015-12-31,87553854012
136.96,2015-05-13,97567730111
138.13,2015-02-02,47544727100
206.58,2015-09-30,47544727100
136.03,2015-11-27,17522780482
50.86,2015-08-22,47531774879
294.63,2015-08-28,07688138138
195.79,2015-09-28,07688138138
154.73,2015-12-09,07688138138
14.17,2015-12-26,07688138138
430.24,2015-12-30,07688138138
38.80,2015-04-01,17534915522
46.23,2015-08-05,17534915522
10.17,2015-12-17,57582933782
220.80,2015-12-20,57582933782
10.17,2015-09-30,27658132755
116.01,2015-12-25,27658132755
22.15,2015-01-17,27545913060
187.25,2015-07-06,17527969432
92.70,2015-10-25,17527969432
106.62,2015-05-28,87668057949
69.83,2015-09-24,87668057949
107.73,2015-10-09,87668057949
192.94,2015-05-02,77520743824
103.50,2015-10-08,77520743824
111.13,2015-06-22,27520917999
384.49,2015-10-12,37511874517
104.27,2015-10-12,37511874517
138.33,2015-09-17,87677147613
54.72,2015-09-19,97651117361
91.72,2015-09-28,97651117361
116.72,2015-11-03,97651117361
143.62,2015-11-09,97651117361
259.17,2015-10-28,57591894538
195.62,2015-02-15,67508740207
293.83,2015-11-27,97692038078
191.77,2015-12-14,97692038078
279.95,2015-11-15,97693056887
182.66,2015-07-31,27513871212
190.72,2015-12-10,27513871212
354.68,2015-12-22,27513871212
103.94,2015-12-28,27513871212
90.67,2015-09-08,57599716683
45.73,2015-10-24,57599716683
113.68,2015-11-22,57599716683
146.47,2015-08-18,17652035827
54.24,2015-07-11,27686119410
111.25,2015-06-03,57617025497
276.37,2015-10-22,57617025497
417.98,2015-12-10,57617025497
221.65,2015-01-06,67641022406
155.41,2015-02-15,37540784344
222.76,2015-11-05,57510788789
255.17,2015-09-07,87539726764
248.33,2015-11-01,87539726764
122.46,2015-06-10,17624044289
366.13,2015-08-20,17624044289
49.75,2015-12-30,67638024995
216.04,2015-12-30,67638024995
207.33,2015-12-31,67638024995
127.27,2015-12-31,67638024995
313.57,2015-07-09,27541852351
113.41,2015-12-22,47503748112
185.36,2015-12-31,47503748112
282.41,2015-10-19,27545848017
342.73,2015-10-28,27545848017
103.67,2015-06-12,87606084133
188.85,2015-07-14,87606084133
125.78,2015-11-18,87606084133
421.96,2015-12-04,87606084133
163.66,2015-12-27,17558721089
32.95,2015-12-31,17558721089
23.75,2015-06-20,57606033296
242.30,2015-10-28,67522862486
385.28,2015-03-20,47518801285
169.51,2015-06-22,47518801285
323.35,2015-08-05,47518801285
29.01,2015-09-30,47518801285
403.62,2015-06-01,57564817086
263.80,2015-03-15,37635131832
20.29,2015-11-16,17523931188
69.69,2015-02-19,87547775990
49.91,2015-03-16,87547775990
450.21,2015-09-01,97671142984
226.54,2015-08-14,67542998201
45.51,2015-09-13,97522808509
227.55,2015-11-22,97522808509
223.46,2015-05-13,97510986556
20.82,2015-07-27,97510986556
236.98,2015-10-13,17602049437
11.93,2015-12-05,17602049437
37.78,2015-05-08,57666105235
227.05,2015-08-18,97609130256
226.47,2015-12-07,47683134601
217.74,2015-12-31,47683134601
88.50,2015-12-31,47683134601
145.46,2015-12-31,47683134601
8.72,2015-11-24,67508836546
113.59,2015-05-28,67566817929
84.86,2015-08-21,67566817929
280.90,2015-08-23,77592715324
240.17,2015-04-19,97568833458
192.81,2015-12-13,07563927850
130.65,2015-11-24,17506743035
126.01,2015-08-30,07594977462
96.46,2015-10-26,07594977462
36.24,2015-02-13,87573900752
380.56,2015-09-10,77561953456
99.83,2015-12-22,77561953456
238.78,2015-12-29,77561953456
332.54,2015-12-16,57590924915
69.08,2015-05-15,27521947811
130.72,2015-11-08,47680121875
415.86,2015-01-13,97636039154
230.61,2015-03-06,97636039154
189.53,2015-11-28,97636039154
242.88,2015-03-07,77564769229
380.27,2015-02-11,27620053844
148.14,2015-10-19,27620053844
115.57,2015-11-21,27620053844
54.01,2015-12-15,27620053844
123.03,2015-06-21,67611097047
307.96,2015-10-25,67611097047
200.19,2015-04-12,07559761308
98.96,2015-09-16,07559761308
270.43,2015-12-31,17548851453
140.52,2015-12-31,17548851453
163.31,2015-12-31,17548851453
89.51,2015-08-18,67515991145
19.26,2015-09-02,67515991145
220.38,2015-10-06,77677066662
134.28,2015-11-17,77677066662
349.22,2015-12-21,77677066662
359.01,2015-02-07,47550730378
272.77,2015-03-16,97642086589
81.30,2015-04-04,97642086589
82.06,2015-09-26,97642086589
88.54,2015-12-04,97642086589
85.33,2015-01-03,97596734696
321.99,2015-12-20,97596734696
140.99,2015-12-25,47555870135
128.93,2015-11-28,77596761901
7.93,2015-09-07,67540881896
48.02,2015-12-01,67540881896
341.89,2015-12-02,67540881896
302.13,2015-12-12,67540881896
236.28,2015-12-15,67540881896
85.72,2015-10-11,17516820667
249.27,2015-10-27,17516820667
171.86,2015-11-30,07616036401
81.30,2015-12-02,07616036401
121.33,2015-12-29,07616036401
10.76,2015-07-23,17540916427
132.91,2015-11-08,17540916427
256.18,2015-11-28,17540916427
147.52,2015-12-16,17540916427
493.90,2015-01-24,37512919909
234.92,2015-04-02,37512919909
110.25,2015-12-28,37512919909
228.81,2015-12-29,37512919909
80.29,2015-12-29,37512919909
271.79,2015-12-30,37512919909
257.76,2015-11-19,87592867755
75.64,2015-12-10,87592867755
33.90,2015-09-07,37593853797
155.50,2015-04-20,97627124702
233.77,2015-05-10,97534825949
93.68,2015-11-07,27629129366
238.03,2015-12-10,27629129366
245.72,2015-12-29,27629129366
15.32,2015-12-31,27629129366
5.68,2015-12-31,27629129366
268.74,2015-12-22,47616023765
515.40,2015-02-14,37548830815
291.14,2015-11-27,37641047609
394.57,2015-12-05,37641047609
152.15,2015-12-13,37641047609
142.29,2015-04-12,17553733978
295.25,2015-12-27,97575864943
317.03,2015-01-13,57592729569
71.29,2015-12-08,57592729569
344.87,2015-12-26,57592729569
344.24,2015-12-28,57592729569
172.69,2015-12-31,57592729569
287.43,2015-12-31,57592729569
365.11,2015-12-31,57592729569
272.25,2015-09-05,17531895506
223.29,2015-03-06,17514984429
131.50,2015-02-12,67597754701
161.56,2015-05-09,57539918671
215.01,2014-12-31,37521853609
323.39,2015-12-07,97592822332
232.64,2015-11-16,77560997293
24.63,2015-12-21,77560997293
87.45,2015-01-17,27583906294
91.61,2015-08-21,27583906294
194.95,2015-03-24,47504960630
221.36,2015-06-21,47504960630
87.06,2015-04-20,87583811922
312.15,2015-09-13,17575838230
23.12,2015-10-02,07516829269
167.13,2015-08-10,87518927351
147.24,2015-06-15,37654096474
385.71,2015-11-01,37654096474
370.78,2015-10-15,67589867906
105.72,2015-03-23,57698062658
283.14,2015-08-27,87511838030
297.78,2015-09-17,87511838030
189.60,2015-10-05,87511838030
34.88,2015-12-31,87511838030
267.34,2015-12-31,87511838030
88.47,2015-12-24,47680146600
343.02,2015-02-26,07585735729
6.37,2015-06-05,07585735729
320.95,2015-12-19,07594984517
397.57,2015-06-05,07572973381
372.71,2015-12-26,07572973381
15.00,2015-04-12,37616067879
46.27,2015-12-30,37616067879
89.45,2015-12-31,37616067879
212.11,2015-11-06,87554979951
345.83,2015-10-09,97525833753
168.65,2015-03-31,67550986333
181.67,2015-04-21,67550986333
483.99,2015-10-13,37561856885
10.54,2015-10-13,87532821407
96.16,2015-02-02,27572917324
452.82,2015-01-27,37596919646
95.37,2015-04-26,37596919646
220.42,2015-07-16,37596919646
356.76,2015-11-26,27552997911
61.02,2015-12-16,27552997911
24.37,2015-12-24,27552997911
239.96,2015-02-18,47532952263
109.63,2015-08-01,47532952263
269.67,2015-09-13,87618025127
163.43,2015-11-17,87618025127
264.90,2015-11-30,67661039443
7.97,2015-12-03,67661039443
239.74,2015-10-07,87585721580
61.93,2015-12-15,87585721580
74.58,2015-08-28,47565816708
21.17,2015-03-22,37586931636
335.69,2015-05-14,37586931636
158.19,2015-01-17,87566715726
157.25,2015-11-17,87566715726
193.34,2015-11-23,87566715726
159.30,2015-03-07,37504989211
140.52,2015-07-11,37504989211
278.95,2015-07-15,37504989211
295.56,2015-11-21,67691137686
171.53,2015-12-31,67691137686
324.67,2015-12-31,67691137686
320.92,2015-12-31,67691137686
247.65,2015-12-31,67691137686
58.16,2015-08-06,17525724435
